design,chosen,rejected,chosen_score,rejected_score
RISCY-FPU-a,4993-RISCY-FPU-a-2-c5-u0.85-m2-p3-f1.npy,4854-RISCY-FPU-a-2-c5-u0.75-m2-p6-f0.npy,2,0
RISCY-FPU-a,4621-RISCY-FPU-a-2-c2-u0.7-m2-p1-f0.npy,4996-RISCY-FPU-a-2-c5-u0.85-m2-p6-f1.npy,5,0
RISCY-FPU-a,5074-RISCY-FPU-a-2-c20-u0.8-m1-p4-f0.npy,5166-RISCY-FPU-a-2-c20-u0.8-m2-p6-f1.npy,1374,0
RISCY-FPU-a,4651-RISCY-FPU-a-2-c2-u0.75-m2-p8-f0.npy,5140-RISCY-FPU-a-2-c20-u0.75-m2-p3-f1.npy,9271,0
RISCY-FPU-a,3957-RISCY-FPU-a-1-c2-u0.8-m4-p2-f0.npy,3881-RISCY-FPU-a-1-c2-u0.7-m1-p2-f0.npy,3676,0
RISCY-FPU-a,5738-RISCY-FPU-a-3-c20-u0.85-m1-p4-f0.npy,5808-RISCY-FPU-a-3-c20-u0.8-m3-p2-f1.npy,15273,0
RISCY-FPU-a,4894-RISCY-FPU-a-2-c5-u0.85-m1-p4-f0.npy,4348-RISCY-FPU-a-1-c5-u0.85-m2-p6-f1.npy,21647,0
RISCY-FPU-a,5515-RISCY-FPU-a-3-c5-u0.8-m2-p2-f0.npy,4115-RISCY-FPU-a-1-c2-u0.9-m2-p5-f1.npy,14597,1316
RISCY-FPU-a,4804-RISCY-FPU-a-2-c2-u0.9-m2-p1-f1.npy,4515-RISCY-FPU-a-1-c20-u0.7-m1-p6-f1.npy,7059,0
RISCY-FPU-a,4755-RISCY-FPU-a-2-c2-u0.8-m1-p7-f1.npy,4957-RISCY-FPU-a-2-c5-u0.75-m3-p6-f1.npy,3,0
RISCY-FPU-a,4491-RISCY-FPU-a-1-c20-u0.85-m4-p3-f0.npy,5350-RISCY-FPU-a-3-c2-u0.75-m1-p2-f1.npy,4041,0
RISCY-FPU-a,5008-RISCY-FPU-a-2-c5-u0.9-m1-p3-f1.npy,4839-RISCY-FPU-a-2-c5-u0.7-m3-p6-f0.npy,1662,0
RISCY-FPU-a,3995-RISCY-FPU-a-1-c2-u0.9-m1-p4-f0.npy,4181-RISCY-FPU-a-1-c5-u0.75-m4-p1-f0.npy,14751,0
RISCY-FPU-a,5253-RISCY-FPU-a-3-c2-u0.75-m2-p1-f0.npy,5391-RISCY-FPU-a-3-c2-u0.8-m3-p3-f1.npy,2603,669
RISCY-FPU-a,4229-RISCY-FPU-a-1-c5-u0.85-m2-p5-f0.npy,4746-RISCY-FPU-a-2-c2-u0.75-m3-p6-f1.npy,20884,0
RISCY-FPU-a,4583-RISCY-FPU-a-1-c20-u0.85-m1-p4-f1.npy,5799-RISCY-FPU-a-3-c20-u0.8-m2-p1-f1.npy,1093,0
RISCY-FPU-a,4907-RISCY-FPU-a-2-c5-u0.85-m4-p3-f0.npy,5353-RISCY-FPU-a-3-c2-u0.75-m1-p5-f1.npy,9771,0
RISCY-FPU-a,4567-RISCY-FPU-a-1-c20-u0.8-m2-p4-f1.npy,5250-RISCY-FPU-a-3-c2-u0.75-m1-p6-f0.npy,6,0
RISCY-FPU-a,4081-RISCY-FPU-a-1-c2-u0.85-m1-p3-f1.npy,5199-RISCY-FPU-a-2-c20-u0.9-m1-p5-f1.npy,2788,0
RISCY-FPU-a,3954-RISCY-FPU-a-1-c2-u0.8-m3-p7-f0.npy,4202-RISCY-FPU-a-1-c5-u0.8-m2-p7-f0.npy,1313,0
RISCY-FPU-a,3937-RISCY-FPU-a-1-c2-u0.8-m1-p2-f0.npy,4729-RISCY-FPU-a-2-c2-u0.75-m1-p5-f1.npy,1739,0
RISCY-FPU-a,5271-RISCY-FPU-a-3-c2-u0.75-m4-p3-f0.npy,5371-RISCY-FPU-a-3-c2-u0.75-m3-p7-f1.npy,468,0
RISCY-FPU-a,5650-RISCY-FPU-a-3-c5-u0.9-m1-p4-f1.npy,4820-RISCY-FPU-a-2-c5-u0.7-m1-p2-f0.npy,1646,0
RISCY-FPU-a,4094-RISCY-FPU-a-1-c2-u0.85-m2-p8-f1.npy,4970-RISCY-FPU-a-2-c5-u0.8-m2-p3-f1.npy,1376,0
RISCY-FPU-a,4067-RISCY-FPU-a-1-c2-u0.8-m2-p5-f1.npy,4421-RISCY-FPU-a-1-c20-u0.75-m2-p4-f0.npy,10,0
RISCY-FPU-a,4803-RISCY-FPU-a-2-c2-u0.9-m1-p8-f1.npy,4023-RISCY-FPU-a-1-c2-u0.7-m2-p8-f1.npy,7505,0
RISCY-FPU-a,5531-RISCY-FPU-a-3-c5-u0.8-m4-p3-f0.npy,4301-RISCY-FPU-a-1-c5-u0.75-m2-p6-f1.npy,14,0
RISCY-FPU-a,4876-RISCY-FPU-a-2-c5-u0.8-m2-p4-f0.npy,4111-RISCY-FPU-a-1-c2-u0.9-m2-p1-f1.npy,17303,4226
RISCY-FPU-a,5093-RISCY-FPU-a-2-c20-u0.85-m1-p1-f0.npy,5301-RISCY-FPU-a-3-c2-u0.8-m4-p1-f0.npy,18308,1241
RISCY-FPU-a,4505-RISCY-FPU-a-1-c20-u0.9-m4-p4-f0.npy,5258-RISCY-FPU-a-3-c2-u0.75-m2-p6-f0.npy,15544,1
RISCY-FPU-a,5413-RISCY-FPU-a-3-c2-u0.85-m3-p1-f1.npy,4245-RISCY-FPU-a-1-c5-u0.85-m4-p6-f0.npy,765,0
RISCY-FPU-a,3948-RISCY-FPU-a-1-c2-u0.8-m2-p7-f0.npy,5591-RISCY-FPU-a-3-c5-u0.75-m2-p7-f1.npy,2691,0
RISCY-FPU-a,5074-RISCY-FPU-a-2-c20-u0.8-m1-p4-f0.npy,5670-RISCY-FPU-a-3-c20-u0.7-m1-p1-f0.npy,1374,0
RISCY-FPU-a,5476-RISCY-FPU-a-3-c5-u0.75-m1-p2-f0.npy,4395-RISCY-FPU-a-1-c20-u0.7-m2-p8-f0.npy,3,0
RISCY-FPU-a,4773-RISCY-FPU-a-2-c2-u0.85-m1-p1-f1.npy,4909-RISCY-FPU-a-2-c5-u0.85-m4-p5-f0.npy,1789,1604
RISCY-FPU-a,5611-RISCY-FPU-a-3-c5-u0.8-m2-p3-f1.npy,4171-RISCY-FPU-a-1-c5-u0.75-m2-p6-f0.npy,2,0
RISCY-FPU-a,4003-RISCY-FPU-a-1-c2-u0.9-m4-p4-f0.npy,4053-RISCY-FPU-a-1-c2-u0.75-m3-p7-f1.npy,17119,0
RISCY-FPU-a,4507-RISCY-FPU-a-1-c20-u0.9-m4-p6-f0.npy,5353-RISCY-FPU-a-3-c2-u0.75-m1-p5-f1.npy,3419,0
RISCY-FPU-a,4654-RISCY-FPU-a-2-c2-u0.75-m3-p5-f0.npy,5779-RISCY-FPU-a-3-c20-u0.75-m2-p5-f1.npy,672,0
RISCY-FPU-a,4047-RISCY-FPU-a-1-c2-u0.75-m3-p1-f1.npy,4159-RISCY-FPU-a-1-c5-u0.75-m1-p1-f0.npy,176,0
RISCY-FPU-a,5423-RISCY-FPU-a-3-c2-u0.9-m1-p3-f1.npy,4726-RISCY-FPU-a-2-c2-u0.75-m1-p2-f1.npy,15638,0
RISCY-FPU-a,4798-RISCY-FPU-a-2-c2-u0.9-m1-p3-f1.npy,3982-RISCY-FPU-a-1-c2-u0.85-m3-p7-f0.npy,20970,6816
RISCY-FPU-a,4204-RISCY-FPU-a-1-c5-u0.8-m3-p1-f0.npy,4125-RISCY-FPU-a-1-c2-u0.9-m3-p7-f1.npy,15190,2161
RISCY-FPU-a,5082-RISCY-FPU-a-2-c20-u0.8-m2-p5-f0.npy,4856-RISCY-FPU-a-2-c5-u0.75-m2-p8-f0.npy,12174,0
RISCY-FPU-a,4093-RISCY-FPU-a-1-c2-u0.85-m2-p7-f1.npy,4588-RISCY-FPU-a-1-c20-u0.85-m2-p1-f1.npy,960,0
RISCY-FPU-a,4645-RISCY-FPU-a-2-c2-u0.75-m1-p4-f0.npy,5607-RISCY-FPU-a-3-c5-u0.8-m1-p7-f1.npy,1293,0
RISCY-FPU-a,5000-RISCY-FPU-a-2-c5-u0.85-m3-p2-f1.npy,5806-RISCY-FPU-a-3-c20-u0.8-m2-p8-f1.npy,4,0
RISCY-FPU-a,5542-RISCY-FPU-a-3-c5-u0.85-m1-p6-f0.npy,4247-RISCY-FPU-a-1-c5-u0.85-m4-p8-f0.npy,11549,4
RISCY-FPU-a,4696-RISCY-FPU-a-2-c2-u0.85-m4-p4-f0.npy,4720-RISCY-FPU-a-2-c2-u0.7-m3-p4-f1.npy,5396,0
RISCY-FPU-a,3918-RISCY-FPU-a-1-c2-u0.75-m2-p5-f0.npy,4513-RISCY-FPU-a-1-c20-u0.7-m1-p4-f1.npy,2,0
RISCY-FPU-a,3918-RISCY-FPU-a-1-c2-u0.75-m2-p5-f0.npy,5239-RISCY-FPU-a-3-c2-u0.7-m4-p3-f0.npy,2,0
RISCY-FPU-a,4229-RISCY-FPU-a-1-c5-u0.85-m2-p5-f0.npy,3901-RISCY-FPU-a-1-c2-u0.7-m4-p2-f0.npy,20884,0
RISCY-FPU-a,4767-RISCY-FPU-a-2-c2-u0.8-m3-p3-f1.npy,5190-RISCY-FPU-a-2-c20-u0.85-m3-p2-f1.npy,997,0
RISCY-FPU-a,5023-RISCY-FPU-a-2-c5-u0.9-m3-p3-f1.npy,4188-RISCY-FPU-a-1-c5-u0.75-m4-p8-f0.npy,4795,0
RISCY-FPU-a,4692-RISCY-FPU-a-2-c2-u0.85-m3-p8-f0.npy,5685-RISCY-FPU-a-3-c20-u0.7-m3-p2-f0.npy,19124,0
RISCY-FPU-a,5516-RISCY-FPU-a-3-c5-u0.8-m2-p3-f0.npy,5141-RISCY-FPU-a-2-c20-u0.75-m2-p4-f1.npy,15701,0
RISCY-FPU-a,5519-RISCY-FPU-a-3-c5-u0.8-m2-p6-f0.npy,5627-RISCY-FPU-a-3-c5-u0.85-m1-p4-f1.npy,12784,0
RISCY-FPU-a,4768-RISCY-FPU-a-2-c2-u0.8-m3-p4-f1.npy,5534-RISCY-FPU-a-3-c5-u0.8-m4-p6-f0.npy,1812,0
RISCY-FPU-a,3975-RISCY-FPU-a-1-c2-u0.85-m2-p6-f0.npy,4223-RISCY-FPU-a-1-c5-u0.85-m1-p6-f0.npy,2949,677
RISCY-FPU-a,5202-RISCY-FPU-a-2-c20-u0.9-m2-p2-f1.npy,5354-RISCY-FPU-a-3-c2-u0.75-m1-p6-f1.npy,1003,0
RISCY-FPU-a,4689-RISCY-FPU-a-2-c2-u0.85-m3-p1-f0.npy,5660-RISCY-FPU-a-3-c5-u0.9-m2-p6-f1.npy,21453,0
RISCY-FPU-a,5737-RISCY-FPU-a-3-c20-u0.85-m1-p3-f0.npy,4913-RISCY-FPU-a-2-c5-u0.7-m1-p1-f1.npy,15697,0
RISCY-FPU-a,4676-RISCY-FPU-a-2-c2-u0.8-m3-p4-f0.npy,5023-RISCY-FPU-a-2-c5-u0.9-m3-p3-f1.npy,5363,4795
RISCY-FPU-a,4504-RISCY-FPU-a-1-c20-u0.9-m4-p3-f0.npy,4178-RISCY-FPU-a-1-c5-u0.75-m3-p6-f0.npy,15572,0
RISCY-FPU-a,3988-RISCY-FPU-a-1-c2-u0.85-m4-p5-f0.npy,5559-RISCY-FPU-a-3-c5-u0.7-m1-p7-f1.npy,2572,0
RISCY-FPU-a,3980-RISCY-FPU-a-1-c2-u0.85-m3-p5-f0.npy,5453-RISCY-FPU-a-3-c5-u0.7-m2-p2-f0.npy,9481,0
RISCY-FPU-a,3950-RISCY-FPU-a-1-c2-u0.8-m3-p1-f0.npy,4266-RISCY-FPU-a-1-c5-u0.7-m1-p3-f1.npy,3984,0
RISCY-FPU-a,5267-RISCY-FPU-a-3-c2-u0.75-m3-p7-f0.npy,4916-RISCY-FPU-a-2-c5-u0.7-m1-p4-f1.npy,318,0
RISCY-FPU-a,5422-RISCY-FPU-a-3-c2-u0.9-m1-p2-f1.npy,3902-RISCY-FPU-a-1-c2-u0.7-m4-p3-f0.npy,14746,0
RISCY-FPU-a,4616-RISCY-FPU-a-1-c20-u0.9-m3-p8-f1.npy,5118-RISCY-FPU-a-2-c20-u0.7-m2-p5-f1.npy,23,0
RISCY-FPU-a,4060-RISCY-FPU-a-1-c2-u0.8-m1-p6-f1.npy,5138-RISCY-FPU-a-2-c20-u0.75-m2-p1-f1.npy,5,0
RISCY-FPU-a,4776-RISCY-FPU-a-2-c2-u0.85-m1-p4-f1.npy,5718-RISCY-FPU-a-3-c20-u0.8-m1-p4-f0.npy,3072,378
RISCY-FPU-a,5435-RISCY-FPU-a-3-c2-u0.9-m2-p7-f1.npy,5836-RISCY-FPU-a-3-c20-u0.85-m3-p7-f1.npy,8395,0
RISCY-FPU-a,4226-RISCY-FPU-a-1-c5-u0.85-m2-p1-f0.npy,4696-RISCY-FPU-a-2-c2-u0.85-m4-p4-f0.npy,25049,5396
RISCY-FPU-a,3971-RISCY-FPU-a-1-c2-u0.85-m1-p8-f0.npy,4530-RISCY-FPU-a-1-c20-u0.7-m3-p6-f1.npy,4540,0
RISCY-FPU-a,5649-RISCY-FPU-a-3-c5-u0.9-m1-p3-f1.npy,5050-RISCY-FPU-a-2-c20-u0.75-m1-p3-f0.npy,2392,0
RISCY-FPU-a,5580-RISCY-FPU-a-3-c5-u0.75-m1-p4-f1.npy,5764-RISCY-FPU-a-3-c20-u0.7-m3-p6-f1.npy,11,0
RISCY-FPU-a,3937-RISCY-FPU-a-1-c2-u0.8-m1-p2-f0.npy,5135-RISCY-FPU-a-2-c20-u0.75-m1-p6-f1.npy,1739,0
RISCY-FPU-a,4209-RISCY-FPU-a-1-c5-u0.8-m3-p7-f0.npy,5159-RISCY-FPU-a-2-c20-u0.8-m1-p7-f1.npy,3186,0
RISCY-FPU-a,4351-RISCY-FPU-a-1-c5-u0.85-m3-p1-f1.npy,5468-RISCY-FPU-a-3-c5-u0.7-m4-p2-f0.npy,392,0
RISCY-FPU-a,4870-RISCY-FPU-a-2-c5-u0.8-m1-p2-f0.npy,4847-RISCY-FPU-a-2-c5-u0.75-m1-p5-f0.npy,594,0
RISCY-FPU-a,4669-RISCY-FPU-a-2-c2-u0.8-m1-p6-f0.npy,5654-RISCY-FPU-a-3-c5-u0.9-m1-p8-f1.npy,7854,6
RISCY-FPU-a,4567-RISCY-FPU-a-1-c20-u0.8-m2-p4-f1.npy,5445-RISCY-FPU-a-3-c5-u0.7-m1-p1-f0.npy,6,0
RISCY-FPU-a,3927-RISCY-FPU-a-1-c2-u0.75-m3-p8-f0.npy,5628-RISCY-FPU-a-3-c5-u0.85-m1-p5-f1.npy,534,17
RISCY-FPU-a,5740-RISCY-FPU-a-3-c20-u0.85-m1-p6-f0.npy,4339-RISCY-FPU-a-1-c5-u0.85-m1-p5-f1.npy,10227,1
RISCY-FPU-a,5017-RISCY-FPU-a-2-c5-u0.9-m2-p4-f1.npy,5026-RISCY-FPU-a-2-c5-u0.9-m3-p6-f1.npy,2752,22
RISCY-FPU-a,5280-RISCY-FPU-a-3-c2-u0.8-m1-p4-f0.npy,4549-RISCY-FPU-a-1-c20-u0.75-m3-p2-f1.npy,10019,0
RISCY-FPU-a,4189-RISCY-FPU-a-1-c5-u0.8-m1-p1-f0.npy,4179-RISCY-FPU-a-1-c5-u0.75-m3-p7-f0.npy,436,0
RISCY-FPU-a,5100-RISCY-FPU-a-2-c20-u0.85-m3-p3-f0.npy,4376-RISCY-FPU-a-1-c5-u0.9-m3-p2-f1.npy,20616,1449
RISCY-FPU-a,4112-RISCY-FPU-a-1-c2-u0.9-m2-p2-f1.npy,5179-RISCY-FPU-a-2-c20-u0.85-m1-p4-f1.npy,4611,764
RISCY-FPU-a,4110-RISCY-FPU-a-1-c2-u0.9-m1-p8-f1.npy,5641-RISCY-FPU-a-3-c5-u0.85-m3-p3-f1.npy,12461,0
RISCY-FPU-a,5091-RISCY-FPU-a-2-c20-u0.8-m3-p7-f0.npy,5784-RISCY-FPU-a-3-c20-u0.75-m3-p2-f1.npy,726,0
RISCY-FPU-a,5416-RISCY-FPU-a-3-c2-u0.85-m3-p4-f1.npy,5274-RISCY-FPU-a-3-c2-u0.75-m4-p6-f0.npy,1406,0
RISCY-FPU-a,5198-RISCY-FPU-a-2-c20-u0.9-m1-p4-f1.npy,4075-RISCY-FPU-a-1-c2-u0.8-m3-p5-f1.npy,2612,0
RISCY-FPU-a,5521-RISCY-FPU-a-3-c5-u0.8-m2-p8-f0.npy,4960-RISCY-FPU-a-2-c5-u0.8-m1-p1-f1.npy,10520,0
RISCY-FPU-a,4673-RISCY-FPU-a-2-c2-u0.8-m3-p1-f0.npy,5554-RISCY-FPU-a-3-c5-u0.7-m1-p2-f1.npy,11894,0
RISCY-FPU-a,5015-RISCY-FPU-a-2-c5-u0.9-m2-p2-f1.npy,4763-RISCY-FPU-a-2-c2-u0.8-m2-p7-f1.npy,558,0
RISCY-FPU-a,4491-RISCY-FPU-a-1-c20-u0.85-m4-p3-f0.npy,5092-RISCY-FPU-a-2-c20-u0.8-m3-p8-f0.npy,4041,404
RISCY-FPU-a,5440-RISCY-FPU-a-3-c2-u0.9-m3-p4-f1.npy,4563-RISCY-FPU-a-1-c20-u0.8-m1-p8-f1.npy,7600,0
RISCY-FPU-a,3976-RISCY-FPU-a-1-c2-u0.85-m2-p7-f0.npy,3911-RISCY-FPU-a-1-c2-u0.75-m1-p4-f0.npy,6958,11
RISCY-FPU-a,4376-RISCY-FPU-a-1-c5-u0.9-m3-p2-f1.npy,4596-RISCY-FPU-a-1-c20-u0.85-m3-p2-f1.npy,1449,0
RISCY-FPU-a,4495-RISCY-FPU-a-1-c20-u0.9-m1-p2-f0.npy,4099-RISCY-FPU-a-1-c2-u0.85-m3-p5-f1.npy,2690,0
RISCY-FPU-a,4197-RISCY-FPU-a-1-c5-u0.8-m2-p1-f0.npy,4850-RISCY-FPU-a-2-c5-u0.75-m1-p8-f0.npy,1785,0
RISCY-FPU-a,5532-RISCY-FPU-a-3-c5-u0.8-m4-p4-f0.npy,4067-RISCY-FPU-a-1-c2-u0.8-m2-p5-f1.npy,15,10
RISCY-FPU-a,4235-RISCY-FPU-a-1-c5-u0.85-m3-p3-f0.npy,5290-RISCY-FPU-a-3-c2-u0.8-m2-p6-f0.npy,21170,10915
RISCY-FPU-a,4065-RISCY-FPU-a-1-c2-u0.8-m2-p3-f1.npy,4133-RISCY-FPU-a-1-c5-u0.7-m1-p7-f0.npy,981,0
RISCY-FPU-a,3967-RISCY-FPU-a-1-c2-u0.85-m1-p4-f0.npy,4772-RISCY-FPU-a-2-c2-u0.8-m3-p8-f1.npy,9099,4
RISCY-FPU-a,5322-RISCY-FPU-a-3-c2-u0.85-m4-p6-f0.npy,5733-RISCY-FPU-a-3-c20-u0.8-m3-p7-f0.npy,3064,546
RISCY-FPU-a,4478-RISCY-FPU-a-1-c20-u0.85-m1-p8-f0.npy,4025-RISCY-FPU-a-1-c2-u0.7-m3-p2-f1.npy,8,0
RISCY-FPU-a,4700-RISCY-FPU-a-2-c2-u0.85-m4-p8-f0.npy,4342-RISCY-FPU-a-1-c5-u0.85-m1-p8-f1.npy,1154,7
RISCY-FPU-a,3923-RISCY-FPU-a-1-c2-u0.75-m3-p4-f0.npy,4386-RISCY-FPU-a-1-c20-u0.7-m1-p6-f0.npy,1807,0
RISCY-FPU-a,3969-RISCY-FPU-a-1-c2-u0.85-m1-p6-f0.npy,4013-RISCY-FPU-a-1-c2-u0.7-m1-p6-f1.npy,745,0
RISCY-FPU-a,4810-RISCY-FPU-a-2-c2-u0.9-m2-p7-f1.npy,4278-RISCY-FPU-a-1-c5-u0.7-m2-p7-f1.npy,1203,0
RISCY-FPU-a,4697-RISCY-FPU-a-2-c2-u0.85-m4-p5-f0.npy,5232-RISCY-FPU-a-3-c2-u0.7-m3-p4-f0.npy,1444,0
RISCY-FPU-a,5300-RISCY-FPU-a-3-c2-u0.8-m3-p8-f0.npy,5165-RISCY-FPU-a-2-c20-u0.8-m2-p5-f1.npy,12341,0
RISCY-FPU-a,4774-RISCY-FPU-a-2-c2-u0.85-m1-p2-f1.npy,4340-RISCY-FPU-a-1-c5-u0.85-m1-p6-f1.npy,1077,0
RISCY-FPU-a,5519-RISCY-FPU-a-3-c5-u0.8-m2-p6-f0.npy,5065-RISCY-FPU-a-2-c20-u0.75-m3-p3-f0.npy,12784,9
RISCY-FPU-a,4220-RISCY-FPU-a-1-c5-u0.85-m1-p3-f0.npy,4583-RISCY-FPU-a-1-c20-u0.85-m1-p4-f1.npy,14904,1093
RISCY-FPU-a,4677-RISCY-FPU-a-2-c2-u0.8-m3-p5-f0.npy,3956-RISCY-FPU-a-1-c2-u0.8-m4-p1-f0.npy,10686,1566
RISCY-FPU-a,3939-RISCY-FPU-a-1-c2-u0.8-m1-p4-f0.npy,5551-RISCY-FPU-a-3-c5-u0.85-m4-p7-f0.npy,1339,0
RISCY-FPU-a,5433-RISCY-FPU-a-3-c2-u0.9-m2-p5-f1.npy,3929-RISCY-FPU-a-1-c2-u0.75-m4-p2-f0.npy,2593,13
RISCY-FPU-a,5011-RISCY-FPU-a-2-c5-u0.9-m1-p6-f1.npy,4397-RISCY-FPU-a-1-c20-u0.7-m3-p2-f0.npy,19,0
RISCY-FPU-a,4491-RISCY-FPU-a-1-c20-u0.85-m4-p3-f0.npy,5771-RISCY-FPU-a-3-c20-u0.75-m1-p5-f1.npy,4041,0
RISCY-FPU-a,5514-RISCY-FPU-a-3-c5-u0.8-m2-p1-f0.npy,4491-RISCY-FPU-a-1-c20-u0.85-m4-p3-f0.npy,13009,4041
RISCY-FPU-a,3944-RISCY-FPU-a-1-c2-u0.8-m2-p1-f0.npy,5174-RISCY-FPU-a-2-c20-u0.8-m3-p6-f1.npy,5634,0
RISCY-FPU-a,4263-RISCY-FPU-a-1-c5-u0.9-m4-p8-f0.npy,4354-RISCY-FPU-a-1-c5-u0.85-m3-p4-f1.npy,8412,654
RISCY-FPU-a,4007-RISCY-FPU-a-1-c2-u0.9-m4-p8-f0.npy,5637-RISCY-FPU-a-3-c5-u0.85-m2-p7-f1.npy,4958,0
RISCY-FPU-a,4366-RISCY-FPU-a-1-c5-u0.9-m1-p8-f1.npy,5159-RISCY-FPU-a-2-c20-u0.8-m1-p7-f1.npy,1635,0
RISCY-FPU-a,3997-RISCY-FPU-a-1-c2-u0.9-m1-p6-f0.npy,4614-RISCY-FPU-a-1-c20-u0.9-m3-p6-f1.npy,4176,0
RISCY-FPU-a,5514-RISCY-FPU-a-3-c5-u0.8-m2-p1-f0.npy,4581-RISCY-FPU-a-1-c20-u0.85-m1-p2-f1.npy,13009,13
RISCY-FPU-a,5724-RISCY-FPU-a-3-c20-u0.8-m2-p3-f0.npy,5343-RISCY-FPU-a-3-c2-u0.7-m3-p3-f1.npy,14858,0
RISCY-FPU-a,4805-RISCY-FPU-a-2-c2-u0.9-m2-p2-f1.npy,4324-RISCY-FPU-a-1-c5-u0.8-m2-p5-f1.npy,3832,0
RISCY-FPU-a,5717-RISCY-FPU-a-3-c20-u0.8-m1-p3-f0.npy,5686-RISCY-FPU-a-3-c20-u0.7-m3-p3-f0.npy,216,0
RISCY-FPU-a,5295-RISCY-FPU-a-3-c2-u0.8-m3-p3-f0.npy,4271-RISCY-FPU-a-1-c5-u0.7-m1-p8-f1.npy,13431,0
RISCY-FPU-a,5436-RISCY-FPU-a-3-c2-u0.9-m2-p8-f1.npy,5377-RISCY-FPU-a-3-c2-u0.8-m1-p5-f1.npy,21522,0
RISCY-FPU-a,4816-RISCY-FPU-a-2-c2-u0.9-m3-p5-f1.npy,4587-RISCY-FPU-a-1-c20-u0.85-m1-p8-f1.npy,1143,0
RISCY-FPU-a,4876-RISCY-FPU-a-2-c5-u0.8-m2-p4-f0.npy,4781-RISCY-FPU-a-2-c2-u0.85-m2-p1-f1.npy,17303,1326
RISCY-FPU-a,5022-RISCY-FPU-a-2-c5-u0.9-m3-p2-f1.npy,4605-RISCY-FPU-a-1-c20-u0.9-m1-p6-f1.npy,2962,504
RISCY-FPU-a,4034-RISCY-FPU-a-1-c2-u0.75-m1-p4-f1.npy,5753-RISCY-FPU-a-3-c20-u0.7-m2-p3-f1.npy,146,0
RISCY-FPU-a,4642-RISCY-FPU-a-2-c2-u0.75-m1-p1-f0.npy,5640-RISCY-FPU-a-3-c5-u0.85-m3-p2-f1.npy,1646,0
RISCY-FPU-a,5427-RISCY-FPU-a-3-c2-u0.9-m1-p7-f1.npy,4560-RISCY-FPU-a-1-c20-u0.8-m1-p5-f1.npy,3131,0
RISCY-FPU-a,5741-RISCY-FPU-a-3-c20-u0.85-m1-p7-f0.npy,4290-RISCY-FPU-a-1-c5-u0.75-m1-p3-f1.npy,14544,0
RISCY-FPU-a,4112-RISCY-FPU-a-1-c2-u0.9-m2-p2-f1.npy,5698-RISCY-FPU-a-3-c20-u0.75-m1-p8-f0.npy,4611,0
RISCY-FPU-a,4259-RISCY-FPU-a-1-c5-u0.9-m4-p4-f0.npy,5603-RISCY-FPU-a-3-c5-u0.8-m1-p3-f1.npy,14657,0
RISCY-FPU-a,4778-RISCY-FPU-a-2-c2-u0.85-m1-p6-f1.npy,5207-RISCY-FPU-a-2-c20-u0.9-m2-p8-f1.npy,728,0
RISCY-FPU-a,4225-RISCY-FPU-a-1-c5-u0.85-m1-p8-f0.npy,4034-RISCY-FPU-a-1-c2-u0.75-m1-p4-f1.npy,25043,146
RISCY-FPU-a,4089-RISCY-FPU-a-1-c2-u0.85-m2-p3-f1.npy,4436-RISCY-FPU-a-1-c20-u0.75-m4-p4-f0.npy,2380,0
RISCY-FPU-a,4693-RISCY-FPU-a-2-c2-u0.85-m4-p1-f0.npy,4013-RISCY-FPU-a-1-c2-u0.7-m1-p6-f1.npy,5740,0
RISCY-FPU-a,4789-RISCY-FPU-a-2-c2-u0.85-m3-p1-f1.npy,5179-RISCY-FPU-a-2-c20-u0.85-m1-p4-f1.npy,1263,764
RISCY-FPU-a,4607-RISCY-FPU-a-1-c20-u0.9-m2-p3-f1.npy,4247-RISCY-FPU-a-1-c5-u0.85-m4-p8-f0.npy,2163,4
RISCY-FPU-a,5611-RISCY-FPU-a-3-c5-u0.8-m2-p3-f1.npy,4152-RISCY-FPU-a-1-c5-u0.7-m4-p2-f0.npy,2,0
RISCY-FPU-a,5290-RISCY-FPU-a-3-c2-u0.8-m2-p6-f0.npy,5793-RISCY-FPU-a-3-c20-u0.8-m1-p3-f1.npy,10915,0
RISCY-FPU-a,3954-RISCY-FPU-a-1-c2-u0.8-m3-p7-f0.npy,4731-RISCY-FPU-a-2-c2-u0.75-m1-p7-f1.npy,1313,0
RISCY-FPU-a,5537-RISCY-FPU-a-3-c5-u0.85-m1-p1-f0.npy,3954-RISCY-FPU-a-1-c2-u0.8-m3-p7-f0.npy,17895,1313
RISCY-FPU-a,4000-RISCY-FPU-a-1-c2-u0.9-m4-p1-f0.npy,4848-RISCY-FPU-a-2-c5-u0.75-m1-p6-f0.npy,9088,0
RISCY-FPU-a,4812-RISCY-FPU-a-2-c2-u0.9-m3-p1-f1.npy,5052-RISCY-FPU-a-2-c20-u0.75-m1-p5-f0.npy,4348,0
RISCY-FPU-a,4869-RISCY-FPU-a-2-c5-u0.8-m1-p1-f0.npy,5476-RISCY-FPU-a-3-c5-u0.75-m1-p2-f0.npy,648,3
RISCY-FPU-a,5321-RISCY-FPU-a-3-c2-u0.85-m4-p5-f0.npy,5281-RISCY-FPU-a-3-c2-u0.8-m1-p5-f0.npy,13151,12889
RISCY-FPU-a,4351-RISCY-FPU-a-1-c5-u0.85-m3-p1-f1.npy,5754-RISCY-FPU-a-3-c20-u0.7-m2-p4-f1.npy,392,0
